month,product_id,product_name,atc_code,region,total_units,total_sales,avg_unit_price,promo_days
2020-01-01,M01AE-02,Ibuprofen 400mg,M01AE,South West,45,265.11,5.789285714285714,1
2020-01-01,M01AE-02,Ibuprofen 400mg,M01AE,West Midlands,34,187.37,5.81,1
2020-01-01,M01AE-02,Ibuprofen 400mg,M01AE,Yorkshire & Humber,22,123.38999999999999,5.752857142857143,1
2020-01-01,M01AE-03,Naproxen,M01AE,East Midlands,121,674.67,5.708,5
2020-01-01,M01AE-03,Naproxen,M01AE,East of England,153,902.16,5.888979591836735,4
2020-01-01,M01AE-03,Naproxen,M01AE,London,126,734.67,5.89780487804878,3
2020-01-01,M01AE-03,Naproxen,M01AE,North East,106,634.26,5.918974358974359,1
2020-01-01,M01AE-03,Naproxen,M01AE,North West,143,833.56,5.808936170212766,5
2020-01-01,M01AE-03,Naproxen,M01AE,Scotland,114,666.06,5.867368421052632,2
2020-01-01,M01AE-03,Naproxen,M01AE,South East,159,884.62,5.686222222222222,8
2020-01-01,M01AE-03,Naproxen,M01AE,South West,114,656.9,5.788285714285714,3
2020-01-01,M01AE-03,Naproxen,M01AE,West Midlands,78,459.22,5.865,1
2020-01-01,M01AE-03,Naproxen,M01AE,Yorkshire & Humber,150,889.44,5.899166666666667,8
2020-01-01,M01AE-04,Ketoprofen,M01AE,East Midlands,9,51.94,5.656666666666666,0
2020-01-01,M01AE-04,Ketoprofen,M01AE,East of England,22,121.87,5.604285714285715,0
2020-01-01,M01AE-04,Ketoprofen,M01AE,London,12,76.22,6.386666666666667,0
2020-01-01,M01AE-04,Ketoprofen,M01AE,North East,12,70.87,5.835,1
2020-01-01,M01AE-04,Ketoprofen,M01AE,North West,15,89.17999999999999,5.932,1
2020-01-01,M01AE-04,Ketoprofen,M01AE,Scotland,17,106.92999999999999,6.2219999999999995,0
2020-01-01,M01AE-04,Ketoprofen,M01AE,South East,35,208.91,5.934285714285714,0
2020-01-01,M01AE-04,Ketoprofen,M01AE,South West,14,78.94,5.781428571428571,1
2020-01-01,M01AE-04,Ketoprofen,M01AE,West Midlands,13,78.05,6.015,0
2020-01-01,M01AE-04,Ketoprofen,M01AE,Yorkshire & Humber,8,44.53,5.797499999999999,0
2020-01-01,M01AE-05,Flurbiprofen,M01AE,East Midlands,18,101.37,5.636,3
2020-01-01,M01AE-05,Flurbiprofen,M01AE,East of England,14,79.93,5.743333333333333,0
2020-01-01,M01AE-05,Flurbiprofen,M01AE,London,13,74.71000000000001,5.686,1
2020-01-01,M01AE-05,Flurbiprofen,M01AE,North East,15,83.92999999999999,5.522857142857142,2
2020-01-01,M01AE-05,Flurbiprofen,M01AE,North West,25,151.75,6.029999999999999,0
2020-01-01,M01AE-05,Flurbiprofen,M01AE,Scotland,31,179.02,5.840833333333333,2
2020-01-01,M01AE-05,Flurbiprofen,M01AE,South East,49,277.67,5.697333333333333,2
2020-01-01,M01AE-05,Flurbiprofen,M01AE,South West,40,246.63000000000002,6.138181818181818,0
2020-01-01,M01AE-05,Flurbiprofen,M01AE,West Midlands,24,144.2,5.938181818181818,0
2020-01-01,M01AE-05,Flurbiprofen,M01AE,Yorkshire & Humber,30,179.0,5.966363636363636,0
2020-01-01,M01AE-06,Dexibuprofen,M01AE,East Midlands,14,64.69,5.351999999999999,2
2020-01-01,M01AE-06,Dexibuprofen,M01AE,East of England,11,57.769999999999996,5.505,1
2020-01-01,M01AE-06,Dexibuprofen,M01AE,London,17,92.62,5.462000000000001,1
2020-01-01,M01AE-06,Dexibuprofen,M01AE,North East,14,82.34,5.895999999999999,1
2020-01-01,M01AE-06,Dexibuprofen,M01AE,North West,27,147.57,5.555555555555555,2
2020-01-01,M01AE-06,Dexibuprofen,M01AE,Scotland,7,41.3,5.8925,0
2020-01-01,M01AE-06,Dexibuprofen,M01AE,South East,6,35.349999999999994,5.890000000000001,0
2020-01-01,M01AE-06,Dexibuprofen,M01AE,South West,26,154.96,5.858,1
2020-01-01,M01AE-06,Dexibuprofen,M01AE,West Midlands,10,63.709999999999994,6.453333333333333,0
2020-01-01,M01AE-06,Dexibuprofen,M01AE,Yorkshire & Humber,14,87.39,6.171666666666667,0
2020-01-01,M01AE-07,Fenbufen,M01AE,East Midlands,36,213.97,5.872999999999999,0
2020-01-01,M01AE-07,Fenbufen,M01AE,East of England,24,138.61,5.876666666666667,1
2020-01-01,M01AE-07,Fenbufen,M01AE,London,12,72.23,6.11,1
2020-01-01,M01AE-07,Fenbufen,M01AE,North East,20,112.82000000000001,5.54,1
2020-01-01,M01AE-07,Fenbufen,M01AE,North West,20,115.68,5.825,0
2020-01-01,M01AE-07,Fenbufen,M01AE,Scotland,33,201.95,6.148,0
2020-01-01,M01AE-07,Fenbufen,M01AE,South East,15,87.31,5.812857142857142,1
2020-01-01,M01AE-07,Fenbufen,M01AE,South West,38,221.76,5.898000000000001,1
2020-01-01,M01AE-07,Fenbufen,M01AE,West Midlands,33,202.14000000000001,6.15875,1
2020-01-01,M01AE-07,Fenbufen,M01AE,Yorkshire & Humber,14,81.91,5.738571428571428,1
2020-01-01,M01AE-08,Tiaprofenic Acid,M01AE,East Midlands,37,223.39,6.174166666666667,0
2020-01-01,M01AE-08,Tiaprofenic Acid,M01AE,East of England,71,417.96,5.920000000000001,1
2020-01-01,M01AE-08,Tiaprofenic Acid,M01AE,London,62,372.31,5.9704999999999995,1
2020-01-01,M01AE-08,Tiaprofenic Acid,M01AE,North East,30,175.53,5.916923076923077,1
2020-01-01,M01AE-08,Tiaprofenic Acid,M01AE,North West,36,224.2,6.176923076923076,0
2020-01-01,M01AE-08,Tiaprofenic Acid,M01AE,Scotland,61,365.55,5.953333333333333,1
2020-01-01,M01AE-08,Tiaprofenic Acid,M01AE,South East,39,237.85999999999999,6.061428571428571,1
2020-01-01,M01AE-08,Tiaprofenic Acid,M01AE,South West,54,310.84,5.7780000000000005,1
2020-01-01,M01AE-08,Tiaprofenic Acid,M01AE,West Midlands,17,104.27,6.026666666666667,0
2020-01-01,M01AE-08,Tiaprofenic Acid,M01AE,Yorkshire & Humber,59,332.3,5.618125,2
2020-01-01,M01AE-09,Oxaprozin,M01AE,East Midlands,26,154.54,5.838888888888889,1
2020-01-01,M01AE-09,Oxaprozin,M01AE,East of England,2,13.04,6.52,0
2020-01-01,M01AE-09,Oxaprozin,M01AE,London,12,70.68,6.1066666666666665,1
2020-01-01,M01AE-09,Oxaprozin,M01AE,North East,24,145.70999999999998,6.0775,0
2020-01-01,M01AE-09,Oxaprozin,M01AE,North West,27,143.58,5.391249999999999,3
2020-01-01,M01AE-09,Oxaprozin,M01AE,Scotland,24,142.33,6.071428571428571,0
2020-01-01,M01AE-09,Oxaprozin,M01AE,South East,26,153.41,5.976,2
2020-01-01,M01AE-09,Oxaprozin,M01AE,South West,46,265.48,5.926153846153847,1
2020-01-01,M01AE-09,Oxaprozin,M01AE,West Midlands,11,61.94,5.7749999999999995,1
2020-01-01,M01AE-09,Oxaprozin,M01AE,Yorkshire & Humber,19,111.44,5.653333333333333,3
2020-01-01,M01AE-10,Loxoprofen,M01AE,East Midlands,51,294.86,5.857058823529412,1
2020-01-01,M01AE-10,Loxoprofen,M01AE,East of England,26,161.81,6.1933333333333325,0
2020-01-01,M01AE-10,Loxoprofen,M01AE,London,43,251.91,5.838125,1
2020-01-01,M01AE-10,Loxoprofen,M01AE,North East,18,105.06,5.846666666666667,1
2020-01-01,M01AE-10,Loxoprofen,M01AE,North West,7,42.26,6.023333333333333,0
2020-01-01,M01AE-10,Loxoprofen,M01AE,Scotland,33,184.4,5.5375000000000005,2
2020-01-01,M01AE-10,Loxoprofen,M01AE,South East,10,59.82,6.075714285714286,0
2020-01-01,M01AE-10,Loxoprofen,M01AE,South West,22,132.12,5.901,0
2020-01-01,M01AE-10,Loxoprofen,M01AE,West Midlands,23,137.01,5.9255555555555555,2
2020-01-01,M01AE-10,Loxoprofen,M01AE,Yorkshire & Humber,40,224.73000000000002,5.735,1
2020-01-01,N02BA-01,Aspirin 300mg,N02BA,East Midlands,22,85.86,3.8983333333333334,1
2020-01-01,N02BA-01,Aspirin 300mg,N02BA,East of England,13,51.18,3.8883333333333336,0
2020-01-01,N02BA-01,Aspirin 300mg,N02BA,London,11,44.79,4.0125,0
2020-01-01,N02BA-01,Aspirin 300mg,N02BA,North East,7,27.0,3.9099999999999997,0
2020-01-01,N02BA-01,Aspirin 300mg,N02BA,North West,16,64.58,4.04,0
2020-01-01,N02BA-01,Aspirin 300mg,N02BA,Scotland,36,140.79,3.9254545454545453,2
2020-01-01,N02BA-01,Aspirin 300mg,N02BA,South East,9,36.5,4.0024999999999995,1
2020-01-01,N02BA-01,Aspirin 300mg,N02BA,South West,29,114.08,3.9422222222222225,0
2020-01-01,N02BA-01,Aspirin 300mg,N02BA,West Midlands,15,57.86,3.79,0
2020-01-01,N02BA-01,Aspirin 300mg,N02BA,Yorkshire & Humber,16,65.78,4.1450000000000005,0
2020-01-01,N02BA-02,Aspirin 75mg,N02BA,East Midlands,18,59.67,3.5060000000000002,1
2020-01-01,N02BA-02,Aspirin 75mg,N02BA,East of England,8,31.94,3.9766666666666666,0
2020-01-01,N02BA-02,Aspirin 75mg,N02BA,London,20,79.76,3.978,0
2020-01-01,N02BA-02,Aspirin 75mg,N02BA,North East,6,22.740000000000002,3.893333333333333,0
2020-01-01,N02BA-02,Aspirin 75mg,N02BA,North West,19,71.39,3.7640000000000002,0
2020-01-01,N02BA-02,Aspirin 75mg,N02BA,Scotland,7,29.060000000000002,4.1175,0
2020-01-01,N02BA-02,Aspirin 75mg,N02BA,South East,14,55.36,4.004,0
2020-01-01,N02BA-02,Aspirin 75mg,N02BA,South West,24,85.18,3.6871428571428573,1
2020-01-01,N02BA-02,Aspirin 75mg,N02BA,West Midlands,4,17.47,4.37,0
2020-01-01,N02BA-02,Aspirin 75mg,N02BA,Yorkshire & Humber,5,18.509999999999998,3.6399999999999997,0
2020-01-01,N02BA-03,Aspirin+C,N02BA,East Midlands,6,21.86,3.6133333333333333,1
2020-01-01,N02BA-03,Aspirin+C,N02BA,East of England,16,62.589999999999996,3.9116666666666666,1
2020-01-01,N02BA-03,Aspirin+C,N02BA,London,36,144.17000000000002,3.9872727272727273,1
2020-01-01,N02BA-03,Aspirin+C,N02BA,North East,20,73.11,3.7659999999999996,1
2020-01-01,N02BA-03,Aspirin+C,N02BA,North West,20,78.27,3.8844444444444446,2
2020-01-01,N02BA-03,Aspirin+C,N02BA,Scotland,11,44.17,3.9666666666666663,1
2020-01-01,N02BA-03,Aspirin+C,N02BA,South East,20,76.05,3.7283333333333335,1
2020-01-01,N02BA-03,Aspirin+C,N02BA,South West,19,74.07000000000001,3.884285714285714,0
2020-01-01,N02BA-03,Aspirin+C,N02BA,West Midlands,10,37.32,3.82,0
2020-01-01,N02BA-03,Aspirin+C,N02BA,Yorkshire & Humber,27,106.72,3.8475,1
2020-01-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,East Midlands,53,180.01,3.4047058823529412,1
2020-01-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,East of England,17,57.49,3.404285714285714,0
2020-01-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,London,32,114.23,3.571111111111111,0
2020-01-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,North East,30,99.94,3.5108333333333337,2
2020-01-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,North West,23,79.53,3.2511111111111113,2
2020-01-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,Scotland,25,84.16,3.4145454545454546,1
2020-01-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,South East,29,100.75999999999999,3.502222222222222,0
2020-01-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,South West,13,43.25,3.46,0
2020-01-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,West Midlands,23,77.0,3.4859999999999998,1
2020-01-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,Yorkshire & Humber,26,90.36,3.5385714285714287,0
2020-01-01,N02BE/B-02,Paracetamol 1g,N02BE/B,East Midlands,30,111.46000000000001,3.718888888888889,0
2020-01-01,N02BE/B-02,Paracetamol 1g,N02BE/B,East of England,5,17.47,3.43,0
2020-01-01,N02BE/B-02,Paracetamol 1g,N02BE/B,London,5,16.93,3.33,1
2020-01-01,N02BE/B-02,Paracetamol 1g,N02BE/B,North East,15,52.74,3.4785714285714286,1
2020-01-01,N02BE/B-02,Paracetamol 1g,N02BE/B,North West,16,59.120000000000005,3.6519999999999997,0
2020-01-01,N02BE/B-02,Paracetamol 1g,N02BE/B,Scotland,18,61.830000000000005,3.4316666666666666,0
2020-01-01,N02BE/B-02,Paracetamol 1g,N02BE/B,South East,13,44.57,3.453333333333333,1
2020-01-01,N02BE/B-02,Paracetamol 1g,N02BE/B,South West,26,92.44,3.533333333333333,1
2020-01-01,N02BE/B-02,Paracetamol 1g,N02BE/B,West Midlands,15,53.57,3.572857142857143,0
2020-01-01,N02BE/B-02,Paracetamol 1g,N02BE/B,Yorkshire & Humber,19,66.41,3.50875,0
2020-01-01,N02BE/B-03,Metamizole,N02BE/B,East Midlands,30,102.53999999999999,3.4630769230769234,0
2020-01-01,N02BE/B-03,Metamizole,N02BE/B,East of England,9,31.34,3.5366666666666666,1
2020-01-01,N02BE/B-03,Metamizole,N02BE/B,London,25,86.53999999999999,3.4544444444444444,1
2020-01-01,N02BE/B-03,Metamizole,N02BE/B,North East,32,113.47,3.588181818181818,0
2020-01-01,N02BE/B-03,Metamizole,N02BE/B,North West,25,83.74,3.4225000000000003,0
2020-01-01,N02BE/B-03,Metamizole,N02BE/B,Scotland,36,122.99,3.3654545454545457,2
2020-01-01,N02BE/B-03,Metamizole,N02BE/B,South East,26,90.09,3.46,0
2020-01-01,N02BE/B-03,Metamizole,N02BE/B,South West,32,113.8,3.5790909090909087,0
2020-01-01,N02BE/B-03,Metamizole,N02BE/B,West Midlands,19,61.46,3.1888888888888887,2
2020-01-01,N02BE/B-03,Metamizole,N02BE/B,Yorkshire & Humber,28,98.55,3.5015384615384613,2
2020-01-01,N02BE/B-04,Propyphenazone,N02BE/B,East Midlands,15,49.4,3.3642857142857143,1
2020-01-01,N02BE/B-04,Propyphenazone,N02BE/B,East of England,30,103.82,3.4766666666666666,0
2020-01-01,N02BE/B-04,Propyphenazone,N02BE/B,London,30,102.08,3.401111111111111,1
2020-01-01,N02BE/B-04,Propyphenazone,N02BE/B,North East,17,54.25,3.2875,0
2020-01-01,N02BE/B-04,Propyphenazone,N02BE/B,North West,16,53.86,3.4362500000000002,1
2020-01-01,N02BE/B-04,Propyphenazone,N02BE/B,Scotland,17,59.15,3.432857142857143,0
2020-01-01,N02BE/B-04,Propyphenazone,N02BE/B,South East,5,16.35,3.27,0
2020-01-01,N02BE/B-04,Propyphenazone,N02BE/B,South West,20,67.44,3.3716666666666666,1
2020-01-01,N02BE/B-04,Propyphenazone,N02BE/B,West Midlands,22,76.02,3.39,1
2020-01-01,N02BE/B-04,Propyphenazone,N02BE/B,Yorkshire & Humber,9,31.94,3.55,0
2020-01-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,East Midlands,66,227.1,3.45875,1
2020-01-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,East of England,45,157.76,3.4346666666666663,0
2020-01-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,London,46,157.78,3.416,1
2020-01-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,North East,47,161.45,3.485238095238095,2
2020-01-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,North West,42,143.94,3.40375,2
2020-01-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,Scotland,34,117.32,3.546666666666667,0
2020-01-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,South East,49,172.92000000000002,3.52,3
2020-01-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,South West,61,206.78,3.4159999999999995,1
2020-01-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,West Midlands,35,114.94,3.341666666666667,2
2020-01-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,Yorkshire & Humber,61,206.8,3.45,3
2020-01-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,East Midlands,47,162.5,3.4385714285714286,3
2020-01-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,East of England,23,80.55,3.466666666666667,0
2020-01-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,London,17,57.93000000000001,3.4783333333333335,0
2020-01-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,North East,33,116.17,3.513333333333333,0
2020-01-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,North West,40,138.32,3.455625,0
2020-01-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,Scotland,16,52.32,3.2983333333333333,0
2020-01-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,South East,45,151.99,3.4047058823529412,0
2020-01-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,South West,24,86.77,3.563333333333333,0
2020-01-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,West Midlands,25,89.12,3.5872727272727274,0
2020-01-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,Yorkshire & Humber,27,95.2,3.532222222222222,0
2020-01-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,East Midlands,31,102.14,3.473,2
2020-01-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,East of England,19,66.84,3.512857142857143,0
2020-01-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,London,24,78.23,3.303,0
2020-01-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,North East,7,25.18,3.5625,0
2020-01-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,North West,26,90.11,3.4450000000000003,0
2020-01-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,Scotland,14,49.53,3.518333333333333,0
2020-01-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,South East,54,171.58,3.244666666666667,5
2020-01-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,South West,21,73.13,3.4699999999999998,1
2020-01-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,West Midlands,13,44.230000000000004,3.5380000000000003,0
2020-01-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,Yorkshire & Humber,17,56.44,3.41,1
2020-01-01,N05B-01,Diazepam 5mg,N05B,East Midlands,19,169.67000000000002,9.190000000000001,0
2020-01-01,N05B-01,Diazepam 5mg,N05B,East of England,17,163.7,9.77,1
2020-01-01,N05B-01,Diazepam 5mg,N05B,London,10,88.99,9.014,1
2020-01-01,N05B-01,Diazepam 5mg,N05B,North East,11,103.45,9.235714285714286,1
2020-01-01,N05B-01,Diazepam 5mg,N05B,North West,9,82.44,9.302857142857144,0
2020-01-01,N05B-01,Diazepam 5mg,N05B,Scotland,16,143.23,9.271666666666667,2
2020-01-01,N05B-01,Diazepam 5mg,N05B,South East,15,137.57,9.0075,1
2020-01-01,N05B-01,Diazepam 5mg,N05B,South West,30,297.35,9.807272727272727,1
2020-01-01,N05B-01,Diazepam 5mg,N05B,West Midlands,8,74.32000000000001,9.528571428571428,1
2020-01-01,N05B-01,Diazepam 5mg,N05B,Yorkshire & Humber,18,156.63,8.99375,2
2020-01-01,N05B-02,Lorazepam 1mg,N05B,East Midlands,18,154.99,8.68375,1
2020-01-01,N05B-02,Lorazepam 1mg,N05B,East of England,27,253.25,9.421428571428573,1
2020-01-01,N05B-02,Lorazepam 1mg,N05B,London,8,73.28,9.3,0
2020-01-01,N05B-02,Lorazepam 1mg,N05B,North East,13,125.27,9.57625,0
2020-01-01,N05B-02,Lorazepam 1mg,N05B,North West,19,164.12,8.9775,1
2020-01-01,N05B-02,Lorazepam 1mg,N05B,Scotland,10,84.87,8.797999999999998,1
2020-01-01,N05B-02,Lorazepam 1mg,N05B,South East,8,79.77,9.75,0
2020-01-01,N05B-02,Lorazepam 1mg,N05B,South West,10,94.09,9.555,0
2020-01-01,N05B-02,Lorazepam 1mg,N05B,West Midlands,13,115.53999999999999,9.181999999999999,0
2020-01-01,N05B-02,Lorazepam 1mg,N05B,Yorkshire & Humber,7,61.980000000000004,8.925,1
2020-01-01,N05B-03,Alprazolam 0.5mg,N05B,East Midlands,6,57.61,9.629999999999999,0
2020-01-01,N05B-03,Alprazolam 0.5mg,N05B,East of England,5,47.89,9.496666666666668,0
2020-01-01,N05B-03,Alprazolam 0.5mg,N05B,London,17,163.65,9.656666666666666,0
2020-01-01,N05B-03,Alprazolam 0.5mg,N05B,North East,4,35.8,9.046666666666667,0
2020-01-01,N05B-03,Alprazolam 0.5mg,N05B,North West,5,45.4,9.326666666666666,0
2020-01-01,N05B-03,Alprazolam 0.5mg,N05B,Scotland,1,8.89,8.89,0
2020-01-01,N05B-03,Alprazolam 0.5mg,N05B,South East,8,78.2,9.993333333333334,0
2020-01-01,N05B-03,Alprazolam 0.5mg,N05B,South West,9,69.73,8.233333333333333,1
2020-01-01,N05B-03,Alprazolam 0.5mg,N05B,West Midlands,6,63.76,10.48,0
2020-01-01,N05B-03,Alprazolam 0.5mg,N05B,Yorkshire & Humber,6,61.78,10.085,0
2020-01-01,N05B-04,Buspirone,N05B,East Midlands,15,135.95,8.946666666666667,0
2020-01-01,N05B-04,Buspirone,N05B,East of England,16,130.51,8.355714285714287,3
2020-01-01,N05B-04,Buspirone,N05B,London,12,104.23,8.756,1
2020-01-01,N05B-04,Buspirone,N05B,North East,9,84.43,9.754,1
2020-01-01,N05B-04,Buspirone,N05B,North West,22,215.76999999999998,9.7125,0
2020-01-01,N05B-04,Buspirone,N05B,Scotland,14,135.22,9.4675,1
2020-01-01,N05B-04,Buspirone,N05B,South East,9,83.51,9.2075,0
2020-01-01,N05B-04,Buspirone,N05B,South West,8,80.69,9.67,0
2020-01-01,N05B-04,Buspirone,N05B,West Midlands,7,66.72,9.665,0
2020-01-01,N05B-04,Buspirone,N05B,Yorkshire & Humber,23,213.94,9.594444444444443,2
2020-01-01,N05C-01,Zolpidem,N05C,East Midlands,13,139.73000000000002,11.084,0
2020-01-01,N05C-01,Zolpidem,N05C,East of England,33,340.11,10.429166666666667,2
2020-01-01,N05C-01,Zolpidem,N05C,London,4,37.879999999999995,9.535,0
2020-01-01,N05C-01,Zolpidem,N05C,North East,13,139.21,10.735,0
2020-01-01,N05C-01,Zolpidem,N05C,North West,6,66.46,10.4,1
2020-01-01,N05C-01,Zolpidem,N05C,Scotland,8,88.88,11.166666666666666,0
2020-01-01,N05C-01,Zolpidem,N05C,South East,14,141.67000000000002,9.66,1
2020-01-01,N05C-01,Zolpidem,N05C,South West,7,82.56,11.825999999999999,0
2020-01-01,N05C-01,Zolpidem,N05C,West Midlands,7,80.75999999999999,11.754999999999999,0
2020-01-01,N05C-01,Zolpidem,N05C,Yorkshire & Humber,9,87.34,10.03,2
2020-01-01,N05C-02,Zopiclone,N05C,East Midlands,14,147.02,10.554,0
2020-01-01,N05C-02,Zopiclone,N05C,East of England,23,238.85,10.494545454545454,0
2020-01-01,N05C-02,Zopiclone,N05C,London,11,115.88,10.559999999999999,0
2020-01-01,N05C-02,Zopiclone,N05C,North East,19,199.88,10.379000000000001,2
2020-01-01,N05C-02,Zopiclone,N05C,North West,8,75.13,9.559999999999999,0
2020-01-01,N05C-02,Zopiclone,N05C,Scotland,3,33.65,10.77,0
2020-01-01,N05C-02,Zopiclone,N05C,South East,18,196.92,11.0175,0
2020-01-01,N05C-02,Zopiclone,N05C,South West,22,222.55,10.05888888888889,1
2020-01-01,N05C-02,Zopiclone,N05C,West Midlands,17,162.78,9.678333333333333,1
2020-01-01,N05C-02,Zopiclone,N05C,Yorkshire & Humber,7,69.75,10.12,0
2020-01-01,N05C-03,Temazepam,N05C,East Midlands,16,152.21,9.748333333333333,0
2020-01-01,N05C-03,Temazepam,N05C,East of England,13,142.77,11.041666666666666,0
2020-01-01,N05C-03,Temazepam,N05C,London,38,393.32,10.23294117647059,2
2020-01-01,N05C-03,Temazepam,N05C,North East,26,278.65999999999997,10.545714285714286,0
2020-01-01,N05C-03,Temazepam,N05C,North West,7,77.33,11.0025,0
2020-01-01,N05C-03,Temazepam,N05C,Scotland,35,379.34000000000003,10.678571428571429,0
2020-01-01,N05C-03,Temazepam,N05C,South East,20,225.75,10.87,0
2020-01-01,N05C-03,Temazepam,N05C,South West,40,390.41999999999996,10.1,3
2020-01-01,N05C-03,Temazepam,N05C,West Midlands,29,304.43,10.214166666666667,2
2020-01-01,N05C-03,Temazepam,N05C,Yorkshire & Humber,32,329.52,10.32846153846154,0
2020-01-01,N05C-04,Nitrazepam,N05C,East Midlands,20,191.1,9.83375,3
2020-01-01,N05C-04,Nitrazepam,N05C,East of England,30,322.5,10.546363636363637,1
2020-01-01,N05C-04,Nitrazepam,N05C,London,15,148.73000000000002,10.081666666666667,1
2020-01-01,N05C-04,Nitrazepam,N05C,North East,8,80.09,10.112,1
2020-01-01,N05C-04,Nitrazepam,N05C,North West,11,116.94999999999999,10.792857142857143,0
2020-01-01,N05C-04,Nitrazepam,N05C,Scotland,19,184.76,9.918,2
2020-01-01,N05C-04,Nitrazepam,N05C,South East,29,314.3,10.98125,0
2020-01-01,N05C-04,Nitrazepam,N05C,South West,10,89.54,9.44,1
2020-01-01,N05C-04,Nitrazepam,N05C,West Midlands,20,209.02,10.5375,0
2020-01-01,N05C-04,Nitrazepam,N05C,Yorkshire & Humber,17,177.15,10.56125,0
2020-01-01,R03-01,Salbutamol Inhaler,R03,East Midlands,11,138.19,12.631666666666668,0
2020-01-01,R03-01,Salbutamol Inhaler,R03,East of England,17,196.42000000000002,11.804285714285713,0
2020-01-01,R03-01,Salbutamol Inhaler,R03,London,8,94.24000000000001,11.938333333333333,0
2020-01-01,R03-01,Salbutamol Inhaler,R03,North East,18,216.39,12.08,0
2020-01-01,R03-01,Salbutamol Inhaler,R03,North West,6,74.12,12.25,0
